date,store_id,cat_id,sales
2012-03-14,TX_2,FOODS,6043.2300000000005
2012-03-15,TX_2,FOODS,7933.29
2012-03-16,TX_2,FOODS,6669.78
2012-03-17,TX_2,FOODS,7172.41
2012-03-18,TX_2,FOODS,8199.1
2012-03-19,TX_2,FOODS,6309.33
2012-03-20,TX_2,FOODS,5098.43
2012-03-21,TX_2,FOODS,5507.55
2012-03-22,TX_2,FOODS,5524.52
2012-03-23,TX_2,FOODS,5837.91
2012-03-24,TX_2,FOODS,7985.96
2012-03-25,TX_2,FOODS,8075.35
2012-03-26,TX_2,FOODS,6276.83
2012-03-27,TX_2,FOODS,5270.17
2012-03-28,TX_2,FOODS,4905.83
2012-03-29,TX_2,FOODS,4824.7
2012-03-30,TX_2,FOODS,6052.97
2012-03-31,TX_2,FOODS,7530.18
2012-04-01,TX_2,FOODS,9969.98
2012-04-02,TX_2,FOODS,5666.84
2012-04-03,TX_2,FOODS,6771.67
2012-04-04,TX_2,FOODS,5675.79
2012-04-05,TX_2,FOODS,5979.88
2012-04-06,TX_2,FOODS,8599.55
2012-04-07,TX_2,FOODS,10122.12
2012-04-08,TX_2,FOODS,8848.68
2012-04-09,TX_2,FOODS,6687.25
2012-04-10,TX_2,FOODS,6329.86
2012-04-11,TX_2,FOODS,6656.18
2012-04-12,TX_2,FOODS,5990.22
2012-04-13,TX_2,FOODS,7189.16
2012-04-14,TX_2,FOODS,8084.72
2012-04-15,TX_2,FOODS,9692.91
2012-04-16,TX_2,FOODS,5610.73
2012-04-17,TX_2,FOODS,5984.56
2012-04-18,TX_2,FOODS,5504.16
2012-04-19,TX_2,FOODS,5445.45
2012-04-20,TX_2,FOODS,5763.86
2012-04-21,TX_2,FOODS,7733.37
2012-04-22,TX_2,FOODS,8222.28
2012-04-23,TX_2,FOODS,5523.2
2012-04-24,TX_2,FOODS,5202.12
2012-04-25,TX_2,FOODS,5083.26
2012-04-26,TX_2,FOODS,5263.83
2012-04-27,TX_2,FOODS,5950.83
2012-04-28,TX_2,FOODS,7127.11
2012-04-29,TX_2,FOODS,8736.01
2012-04-30,TX_2,FOODS,5922.45
2012-05-01,TX_2,FOODS,6204.94
2012-05-02,TX_2,FOODS,5827.1
2012-05-03,TX_2,FOODS,6618.52
2012-05-04,TX_2,FOODS,6272.9400000000005
2012-05-05,TX_2,FOODS,8652.28
2012-05-06,TX_2,FOODS,10007.18
2012-05-07,TX_2,FOODS,7968.44
2012-05-08,TX_2,FOODS,5882.12
2012-05-09,TX_2,FOODS,7029.49
2012-05-10,TX_2,FOODS,5685.31
2012-05-11,TX_2,FOODS,6577.37
2012-05-12,TX_2,FOODS,8680.11
2012-05-13,TX_2,FOODS,8610.82
2012-05-14,TX_2,FOODS,6789.27
2012-05-15,TX_2,FOODS,7076.25
2012-05-16,TX_2,FOODS,5921.8
2012-05-17,TX_2,FOODS,5574.2300000000005
2012-05-18,TX_2,FOODS,6627.4800000000005
2012-05-19,TX_2,FOODS,7856.43
2012-05-20,TX_2,FOODS,8671.24
2012-05-21,TX_2,FOODS,6196.74
2012-05-22,TX_2,FOODS,5755.45
2012-05-23,TX_2,FOODS,5694.4
2012-05-24,TX_2,FOODS,5832.09
2012-05-25,TX_2,FOODS,6916.4400000000005
2012-05-26,TX_2,FOODS,8940.3
2012-05-27,TX_2,FOODS,8489.84
2012-05-28,TX_2,FOODS,8085.16
2012-05-29,TX_2,FOODS,5679.77
2012-05-30,TX_2,FOODS,5688.9
2012-05-31,TX_2,FOODS,5567.71
2012-06-01,TX_2,FOODS,7706.53
2012-06-02,TX_2,FOODS,8244.09
2012-06-03,TX_2,FOODS,9562.72
2012-06-04,TX_2,FOODS,6644.76
2012-06-05,TX_2,FOODS,7374.1
2012-06-06,TX_2,FOODS,7469.39
2012-06-07,TX_2,FOODS,8001.68
2012-06-08,TX_2,FOODS,7035.03
2012-06-09,TX_2,FOODS,9507.87
2012-06-10,TX_2,FOODS,9066.25
2012-06-11,TX_2,FOODS,8278.48
2012-06-12,TX_2,FOODS,7245.7
2012-06-13,TX_2,FOODS,7063.7
2012-06-14,TX_2,FOODS,6227.1
2012-06-15,TX_2,FOODS,7957.68
2012-06-16,TX_2,FOODS,8904.54
2012-06-17,TX_2,FOODS,8134.79
2012-06-18,TX_2,FOODS,6718.72
2012-06-19,TX_2,FOODS,6044.78
2012-06-20,TX_2,FOODS,6465.49
2012-06-21,TX_2,FOODS,5849.19
2012-06-22,TX_2,FOODS,7176.01
2012-06-23,TX_2,FOODS,7833.93
2012-06-24,TX_2,FOODS,8317.44
2012-06-25,TX_2,FOODS,6473.6900000000005
2012-06-26,TX_2,FOODS,5805.5
2012-06-27,TX_2,FOODS,5454.46
2012-06-28,TX_2,FOODS,5539.07
2012-06-29,TX_2,FOODS,6822.72
2012-06-30,TX_2,FOODS,7007.36
2012-07-01,TX_2,FOODS,8424.94
2012-07-02,TX_2,FOODS,6205.33
2012-07-03,TX_2,FOODS,7131.87
2012-07-04,TX_2,FOODS,6871.02
2012-07-05,TX_2,FOODS,6937.79
2012-07-06,TX_2,FOODS,7574.45
2012-07-07,TX_2,FOODS,9366.09
2012-07-08,TX_2,FOODS,8296.14
2012-07-09,TX_2,FOODS,6960.22
2012-07-10,TX_2,FOODS,6268.74
2012-07-11,TX_2,FOODS,6540.86
2012-07-12,TX_2,FOODS,6001.28
2012-07-13,TX_2,FOODS,7366.34
2012-07-14,TX_2,FOODS,8256.67
2012-07-15,TX_2,FOODS,9404.72
2012-07-16,TX_2,FOODS,6525.02
2012-07-17,TX_2,FOODS,5357.63
2012-07-18,TX_2,FOODS,5282.07
2012-07-19,TX_2,FOODS,6564.11
2012-07-20,TX_2,FOODS,7222.400000000001
2012-07-21,TX_2,FOODS,7940.07
2012-07-22,TX_2,FOODS,8066.3
2012-07-23,TX_2,FOODS,5687.62
2012-07-24,TX_2,FOODS,6334.33
2012-07-25,TX_2,FOODS,5780.63
2012-07-26,TX_2,FOODS,5347.11
2012-07-27,TX_2,FOODS,6549.7300000000005
2012-07-28,TX_2,FOODS,7544.37
2012-07-29,TX_2,FOODS,8145.39
2012-07-30,TX_2,FOODS,5339.13
2012-07-31,TX_2,FOODS,5682.54
2012-08-01,TX_2,FOODS,6874.63
2012-08-02,TX_2,FOODS,6470.72
2012-08-03,TX_2,FOODS,7369.22
2012-08-04,TX_2,FOODS,8213.22
2012-08-05,TX_2,FOODS,8840.85
2012-08-06,TX_2,FOODS,7561.41
2012-08-07,TX_2,FOODS,6500.6900000000005
2012-08-08,TX_2,FOODS,5629.21
2012-08-09,TX_2,FOODS,6452.4800000000005
2012-08-10,TX_2,FOODS,6774.32
2012-08-11,TX_2,FOODS,9167.02
2012-08-12,TX_2,FOODS,9492.87
2012-08-13,TX_2,FOODS,7772.24
2012-08-14,TX_2,FOODS,6413.79
2012-08-15,TX_2,FOODS,6897.0
2012-08-16,TX_2,FOODS,7027.8
2012-08-17,TX_2,FOODS,6985.69
2012-08-18,TX_2,FOODS,7665.81
2012-08-19,TX_2,FOODS,7952.99
2012-08-20,TX_2,FOODS,6367.74
2012-08-21,TX_2,FOODS,5757.11
2012-08-22,TX_2,FOODS,5285.12
2012-08-23,TX_2,FOODS,5679.9800000000005
2012-08-24,TX_2,FOODS,6726.67
2012-08-25,TX_2,FOODS,7942.42
2012-08-26,TX_2,FOODS,8097.900000000001
2012-08-27,TX_2,FOODS,6797.05
2012-08-28,TX_2,FOODS,5644.7300000000005
2012-08-29,TX_2,FOODS,5346.27
2012-08-30,TX_2,FOODS,5126.03
2012-08-31,TX_2,FOODS,6479.23
2012-09-01,TX_2,FOODS,8691.42
2012-09-02,TX_2,FOODS,7959.17
2012-09-03,TX_2,FOODS,8529.84
2012-09-04,TX_2,FOODS,5554.25
2012-09-05,TX_2,FOODS,5875.82
2012-09-06,TX_2,FOODS,6159.81
2012-09-07,TX_2,FOODS,7081.87
2012-09-08,TX_2,FOODS,8324.77
2012-09-09,TX_2,FOODS,9260.28
2012-09-10,TX_2,FOODS,6376.85
2012-09-11,TX_2,FOODS,5845.14
2012-09-12,TX_2,FOODS,5878.77
2012-09-13,TX_2,FOODS,6411.41
2012-09-14,TX_2,FOODS,6473.91
2012-09-15,TX_2,FOODS,8721.87
2012-09-16,TX_2,FOODS,8795.79
2012-09-17,TX_2,FOODS,6468.31
2012-09-18,TX_2,FOODS,5356.1
2012-09-19,TX_2,FOODS,4899.32
2012-09-20,TX_2,FOODS,5321.0
2012-09-21,TX_2,FOODS,6026.21
2012-09-22,TX_2,FOODS,8125.02
2012-09-23,TX_2,FOODS,7927.75
2012-09-24,TX_2,FOODS,5474.71
2012-09-25,TX_2,FOODS,5182.94
2012-09-26,TX_2,FOODS,5344.36
2012-09-27,TX_2,FOODS,5045.86
2012-09-28,TX_2,FOODS,5553.56
2012-09-29,TX_2,FOODS,7204.14
2012-09-30,TX_2,FOODS,7771.49
2012-10-01,TX_2,FOODS,7413.04
2012-10-02,TX_2,FOODS,5528.18
2012-10-03,TX_2,FOODS,6173.49
2012-10-04,TX_2,FOODS,5356.6900000000005
2012-10-05,TX_2,FOODS,6513.3
2012-10-06,TX_2,FOODS,8285.09
2012-10-07,TX_2,FOODS,8261.55
2012-10-08,TX_2,FOODS,5539.78
2012-10-09,TX_2,FOODS,5811.41
2012-10-10,TX_2,FOODS,5113.22
2012-10-11,TX_2,FOODS,6113.27
2012-10-12,TX_2,FOODS,6628.34
2012-10-13,TX_2,FOODS,8248.33
2012-10-14,TX_2,FOODS,8520.36
2012-10-15,TX_2,FOODS,7251.48
2012-10-16,TX_2,FOODS,4551.87
2012-10-17,TX_2,FOODS,5390.35
2012-10-18,TX_2,FOODS,4686.2
2012-10-19,TX_2,FOODS,5597.14
2012-10-20,TX_2,FOODS,6911.32
2012-10-21,TX_2,FOODS,7386.03
2012-10-22,TX_2,FOODS,5590.46
2012-10-23,TX_2,FOODS,4604.94
2012-10-24,TX_2,FOODS,5266.35
2012-10-25,TX_2,FOODS,4971.6900000000005
2012-10-26,TX_2,FOODS,6042.34
2012-10-27,TX_2,FOODS,6584.95
2012-10-28,TX_2,FOODS,6847.96
2012-10-29,TX_2,FOODS,5180.68
2012-10-30,TX_2,FOODS,5327.77
2012-10-31,TX_2,FOODS,4906.23
2012-11-01,TX_2,FOODS,5332.0
2012-11-02,TX_2,FOODS,5563.65
2012-11-03,TX_2,FOODS,7305.08
2012-11-04,TX_2,FOODS,7258.99
2012-11-05,TX_2,FOODS,5513.71
2012-11-06,TX_2,FOODS,5703.34
2012-11-07,TX_2,FOODS,5848.81
2012-11-08,TX_2,FOODS,5184.81
2012-11-09,TX_2,FOODS,6310.51
2012-11-10,TX_2,FOODS,7457.33
2012-11-11,TX_2,FOODS,8603.93
2012-11-12,TX_2,FOODS,5976.17
2012-11-13,TX_2,FOODS,5637.93
2012-11-14,TX_2,FOODS,4768.93
2012-11-15,TX_2,FOODS,6052.75
2012-11-16,TX_2,FOODS,5542.86
2012-11-17,TX_2,FOODS,7538.63
2012-11-18,TX_2,FOODS,7086.95
2012-11-19,TX_2,FOODS,5556.09
2012-11-20,TX_2,FOODS,6058.35
2012-11-21,TX_2,FOODS,7238.53
2012-11-22,TX_2,FOODS,5838.5
2012-11-23,TX_2,FOODS,4036.25
2012-11-24,TX_2,FOODS,5231.11
2012-11-25,TX_2,FOODS,6062.03
2012-11-26,TX_2,FOODS,4388.96
2012-11-27,TX_2,FOODS,4367.74
2012-11-28,TX_2,FOODS,4600.99
2012-11-29,TX_2,FOODS,4173.5
2012-11-30,TX_2,FOODS,4943.16
2012-12-01,TX_2,FOODS,7254.15
2012-12-02,TX_2,FOODS,7712.99
2012-12-03,TX_2,FOODS,6746.43
2012-12-04,TX_2,FOODS,4796.18
2012-12-05,TX_2,FOODS,5634.52
2012-12-06,TX_2,FOODS,5849.97
2012-12-07,TX_2,FOODS,6365.26
2012-12-08,TX_2,FOODS,7412.95
2012-12-09,TX_2,FOODS,8440.39
2012-12-10,TX_2,FOODS,5129.55
2012-12-11,TX_2,FOODS,5941.14
2012-12-12,TX_2,FOODS,6103.3
2012-12-13,TX_2,FOODS,5990.04
2012-12-14,TX_2,FOODS,6232.25
2012-12-15,TX_2,FOODS,7881.28
2012-12-16,TX_2,FOODS,8108.650000000001
2012-12-17,TX_2,FOODS,6707.86
2012-12-18,TX_2,FOODS,6349.9800000000005
2012-12-19,TX_2,FOODS,6381.7300000000005
2012-12-20,TX_2,FOODS,6524.34
2012-12-21,TX_2,FOODS,6009.78
2012-12-22,TX_2,FOODS,7027.76
2012-12-23,TX_2,FOODS,7863.09
2012-12-24,TX_2,FOODS,7134.57
2012-12-25,TX_2,FOODS,0.0
2012-12-26,TX_2,FOODS,5989.74
2012-12-27,TX_2,FOODS,5283.84
2012-12-28,TX_2,FOODS,6193.1900000000005
2012-12-29,TX_2,FOODS,6352.07
2012-12-30,TX_2,FOODS,6385.7300000000005
2012-12-31,TX_2,FOODS,6952.0
2013-01-01,TX_2,FOODS,5367.01
2013-01-02,TX_2,FOODS,5234.7
2013-01-03,TX_2,FOODS,6463.13
2013-01-04,TX_2,FOODS,5295.400000000001
2013-01-05,TX_2,FOODS,7386.93
2013-01-06,TX_2,FOODS,9111.75
2013-01-07,TX_2,FOODS,7442.16
2013-01-08,TX_2,FOODS,5246.07
2013-01-09,TX_2,FOODS,5242.46
2013-01-10,TX_2,FOODS,5755.31
2013-01-11,TX_2,FOODS,6456.61
2013-01-12,TX_2,FOODS,8691.58
2013-01-13,TX_2,FOODS,9009.9
2013-01-14,TX_2,FOODS,5536.93
2013-01-15,TX_2,FOODS,5947.4400000000005
2013-01-16,TX_2,FOODS,5630.34
2013-01-17,TX_2,FOODS,5287.78
2013-01-18,TX_2,FOODS,5684.13
2013-01-19,TX_2,FOODS,7519.49
2013-01-20,TX_2,FOODS,7706.56
2013-01-21,TX_2,FOODS,6146.77
2013-01-22,TX_2,FOODS,4485.11
2013-01-23,TX_2,FOODS,4331.18
2013-01-24,TX_2,FOODS,4615.49
2013-01-25,TX_2,FOODS,4945.78
2013-01-26,TX_2,FOODS,6396.69
2013-01-27,TX_2,FOODS,6977.77
2013-01-28,TX_2,FOODS,4845.19
2013-01-29,TX_2,FOODS,4552.22
2013-01-30,TX_2,FOODS,4300.08
2013-01-31,TX_2,FOODS,4350.24
2013-02-01,TX_2,FOODS,6794.55
2013-02-02,TX_2,FOODS,8429.56
2013-02-03,TX_2,FOODS,8396.85
2013-02-04,TX_2,FOODS,5609.04
2013-02-05,TX_2,FOODS,6167.63
2013-02-06,TX_2,FOODS,5770.27
2013-02-07,TX_2,FOODS,6504.47
2013-02-08,TX_2,FOODS,5975.19
2013-02-09,TX_2,FOODS,8473.78
2013-02-10,TX_2,FOODS,8626.85
2013-02-11,TX_2,FOODS,7536.88
2013-02-12,TX_2,FOODS,6978.59
2013-02-13,TX_2,FOODS,8559.67
2013-02-14,TX_2,FOODS,5679.88
2013-02-15,TX_2,FOODS,6680.52
2013-02-16,TX_2,FOODS,7617.57
2013-02-17,TX_2,FOODS,8550.710000000001
2013-02-18,TX_2,FOODS,6077.95
2013-02-19,TX_2,FOODS,5583.57
2013-02-20,TX_2,FOODS,5335.89
2013-02-21,TX_2,FOODS,5202.87
2013-02-22,TX_2,FOODS,5913.6
2013-02-23,TX_2,FOODS,7298.94
2013-02-24,TX_2,FOODS,8679.12
2013-02-25,TX_2,FOODS,5987.57
2013-02-26,TX_2,FOODS,5349.67
2013-02-27,TX_2,FOODS,5097.2300000000005
2013-02-28,TX_2,FOODS,4847.54
2013-03-01,TX_2,FOODS,6765.78
2013-03-02,TX_2,FOODS,7857.15
2013-03-03,TX_2,FOODS,8860.29
2013-03-04,TX_2,FOODS,6529.36
2013-03-05,TX_2,FOODS,6664.24
2013-03-06,TX_2,FOODS,6569.24
2013-03-07,TX_2,FOODS,6203.37
2013-03-08,TX_2,FOODS,6665.35
2013-03-09,TX_2,FOODS,7699.86
2013-03-10,TX_2,FOODS,7934.48
2013-03-11,TX_2,FOODS,7899.01
2013-03-12,TX_2,FOODS,6458.1900000000005
2013-03-13,TX_2,FOODS,7612.5
2013-03-14,TX_2,FOODS,6213.07
2013-03-15,TX_2,FOODS,7790.69
2013-03-16,TX_2,FOODS,8113.37
2013-03-17,TX_2,FOODS,8138.72
2013-03-18,TX_2,FOODS,6855.8
2013-03-19,TX_2,FOODS,6013.42
2013-03-20,TX_2,FOODS,5381.08
2013-03-21,TX_2,FOODS,5461.61
2013-03-22,TX_2,FOODS,6508.5
2013-03-23,TX_2,FOODS,7295.08
2013-03-24,TX_2,FOODS,8282.92
2013-03-25,TX_2,FOODS,6118.41
2013-03-26,TX_2,FOODS,6124.47
2013-03-27,TX_2,FOODS,5340.18
2013-03-28,TX_2,FOODS,5447.08
2013-03-29,TX_2,FOODS,6997.37
2013-03-30,TX_2,FOODS,8649.68
2013-03-31,TX_2,FOODS,8573.1
2013-04-01,TX_2,FOODS,7019.33
2013-04-02,TX_2,FOODS,4970.45
2013-04-03,TX_2,FOODS,6095.5
2013-04-04,TX_2,FOODS,5106.77
2013-04-05,TX_2,FOODS,6760.09
2013-04-06,TX_2,FOODS,7901.87
2013-04-07,TX_2,FOODS,8805.81
2013-04-08,TX_2,FOODS,6231.77
2013-04-09,TX_2,FOODS,6387.26
2013-04-10,TX_2,FOODS,5049.29
2013-04-11,TX_2,FOODS,6395.49
2013-04-12,TX_2,FOODS,6753.0
2013-04-13,TX_2,FOODS,7952.72
2013-04-14,TX_2,FOODS,8197.07
2013-04-15,TX_2,FOODS,6998.43
2013-04-16,TX_2,FOODS,5381.16
2013-04-17,TX_2,FOODS,5058.38
2013-04-18,TX_2,FOODS,4827.72
2013-04-19,TX_2,FOODS,6121.46
2013-04-20,TX_2,FOODS,7370.16
2013-04-21,TX_2,FOODS,7256.27
2013-04-22,TX_2,FOODS,5376.31
2013-04-23,TX_2,FOODS,4929.28
2013-04-24,TX_2,FOODS,4336.6
2013-04-25,TX_2,FOODS,4685.16
2013-04-26,TX_2,FOODS,5676.96
2013-04-27,TX_2,FOODS,5531.95
2013-04-28,TX_2,FOODS,7585.58
2013-04-29,TX_2,FOODS,4553.41
2013-04-30,TX_2,FOODS,4451.09
2013-05-01,TX_2,FOODS,5205.93
2013-05-02,TX_2,FOODS,5355.81
2013-05-03,TX_2,FOODS,5918.11
2013-05-04,TX_2,FOODS,6703.61
2013-05-05,TX_2,FOODS,7960.65
2013-05-06,TX_2,FOODS,6665.28
2013-05-07,TX_2,FOODS,6477.01
2013-05-08,TX_2,FOODS,5551.43
2013-05-09,TX_2,FOODS,6874.07
2013-05-10,TX_2,FOODS,5784.32
2013-05-11,TX_2,FOODS,7953.74
2013-05-12,TX_2,FOODS,7262.02
2013-05-13,TX_2,FOODS,7450.03
2013-05-14,TX_2,FOODS,6081.07
2013-05-15,TX_2,FOODS,6224.35
2013-05-16,TX_2,FOODS,5750.62
2013-05-17,TX_2,FOODS,5675.17
2013-05-18,TX_2,FOODS,8106.2
2013-05-19,TX_2,FOODS,8340.26
2013-05-20,TX_2,FOODS,6048.29
2013-05-21,TX_2,FOODS,5591.18
2013-05-22,TX_2,FOODS,5446.77
2013-05-23,TX_2,FOODS,5451.27
2013-05-24,TX_2,FOODS,6948.35
2013-05-25,TX_2,FOODS,7711.34
2013-05-26,TX_2,FOODS,8389.56
2013-05-27,TX_2,FOODS,7056.58
2013-05-28,TX_2,FOODS,5382.45
2013-05-29,TX_2,FOODS,4881.18
2013-05-30,TX_2,FOODS,5265.24
2013-05-31,TX_2,FOODS,5924.57
2013-06-01,TX_2,FOODS,8779.73
2013-06-02,TX_2,FOODS,8182.65
2013-06-03,TX_2,FOODS,7384.28
2013-06-04,TX_2,FOODS,5778.88
2013-06-05,TX_2,FOODS,6562.95
2013-06-06,TX_2,FOODS,6925.33
2013-06-07,TX_2,FOODS,7794.36
2013-06-08,TX_2,FOODS,8119.94
2013-06-09,TX_2,FOODS,9267.32
2013-06-10,TX_2,FOODS,7125.28
2013-06-11,TX_2,FOODS,7254.92
2013-06-12,TX_2,FOODS,6797.66
2013-06-13,TX_2,FOODS,7370.06
2013-06-14,TX_2,FOODS,7979.74
2013-06-15,TX_2,FOODS,9580.74
2013-06-16,TX_2,FOODS,8051.08
2013-06-17,TX_2,FOODS,6996.22
2013-06-18,TX_2,FOODS,5894.76
2013-06-19,TX_2,FOODS,5890.21
2013-06-20,TX_2,FOODS,5720.65
2013-06-21,TX_2,FOODS,6748.28
2013-06-22,TX_2,FOODS,7903.34
2013-06-23,TX_2,FOODS,7738.31
2013-06-24,TX_2,FOODS,6192.12
2013-06-25,TX_2,FOODS,5656.92
2013-06-26,TX_2,FOODS,6087.39
2013-06-27,TX_2,FOODS,5486.25
2013-06-28,TX_2,FOODS,6467.66
2013-06-29,TX_2,FOODS,8521.82
2013-06-30,TX_2,FOODS,8412.460000000001
2013-07-01,TX_2,FOODS,6735.04
2013-07-02,TX_2,FOODS,5977.26
2013-07-03,TX_2,FOODS,8069.34
2013-07-04,TX_2,FOODS,7758.11
2013-07-05,TX_2,FOODS,7975.99
2013-07-06,TX_2,FOODS,7930.01
2013-07-07,TX_2,FOODS,8483.210000000001
2013-07-08,TX_2,FOODS,6468.74
2013-07-09,TX_2,FOODS,7454.17
2013-07-10,TX_2,FOODS,5954.61
2013-07-11,TX_2,FOODS,7604.13
2013-07-12,TX_2,FOODS,7817.19
2013-07-13,TX_2,FOODS,9338.47
2013-07-14,TX_2,FOODS,8992.55
2013-07-15,TX_2,FOODS,7862.97
2013-07-16,TX_2,FOODS,6155.75
2013-07-17,TX_2,FOODS,5961.19
2013-07-18,TX_2,FOODS,6564.85
2013-07-19,TX_2,FOODS,6587.4
2013-07-20,TX_2,FOODS,7823.08
2013-07-21,TX_2,FOODS,8359.49
2013-07-22,TX_2,FOODS,6215.65
2013-07-23,TX_2,FOODS,5709.12
2013-07-24,TX_2,FOODS,5988.04
2013-07-25,TX_2,FOODS,6295.97
2013-07-26,TX_2,FOODS,7131.01
2013-07-27,TX_2,FOODS,7629.36
2013-07-28,TX_2,FOODS,8510.23
2013-07-29,TX_2,FOODS,6410.49
2013-07-30,TX_2,FOODS,5527.57
2013-07-31,TX_2,FOODS,5492.84
2013-08-01,TX_2,FOODS,7384.18
2013-08-02,TX_2,FOODS,7058.08
2013-08-03,TX_2,FOODS,9284.14
2013-08-04,TX_2,FOODS,8932.210000000001
2013-08-05,TX_2,FOODS,7541.15
2013-08-06,TX_2,FOODS,7349.24
2013-08-07,TX_2,FOODS,7146.89
2013-08-08,TX_2,FOODS,6499.04
2013-08-09,TX_2,FOODS,8295.13
2013-08-10,TX_2,FOODS,8244.72
2013-08-11,TX_2,FOODS,9699.05
2013-08-12,TX_2,FOODS,8060.01
2013-08-13,TX_2,FOODS,7425.89
2013-08-14,TX_2,FOODS,5887.96
2013-08-15,TX_2,FOODS,7154.88
2013-08-16,TX_2,FOODS,6839.82
2013-08-17,TX_2,FOODS,7566.45
2013-08-18,TX_2,FOODS,8343.87
2013-08-19,TX_2,FOODS,6505.76
2013-08-20,TX_2,FOODS,5171.9
2013-08-21,TX_2,FOODS,5803.47
2013-08-22,TX_2,FOODS,5392.2
2013-08-23,TX_2,FOODS,6304.31
2013-08-24,TX_2,FOODS,8168.45
2013-08-25,TX_2,FOODS,8941.33
2013-08-26,TX_2,FOODS,6284.03
2013-08-27,TX_2,FOODS,5586.25
2013-08-28,TX_2,FOODS,5898.4800000000005
2013-08-29,TX_2,FOODS,5458.88
2013-08-30,TX_2,FOODS,6210.37
2013-08-31,TX_2,FOODS,8266.28
2013-09-01,TX_2,FOODS,8866.84
2013-09-02,TX_2,FOODS,8656.8
2013-09-03,TX_2,FOODS,6724.99
2013-09-04,TX_2,FOODS,6229.83
2013-09-05,TX_2,FOODS,6580.49
2013-09-06,TX_2,FOODS,7143.49
2013-09-07,TX_2,FOODS,9410.92
2013-09-08,TX_2,FOODS,9604.35
2013-09-09,TX_2,FOODS,7544.58
2013-09-10,TX_2,FOODS,5355.89
2013-09-11,TX_2,FOODS,6634.22
2013-09-12,TX_2,FOODS,6734.08
2013-09-13,TX_2,FOODS,7727.24
2013-09-14,TX_2,FOODS,9082.33
2013-09-15,TX_2,FOODS,10379.24
2013-09-16,TX_2,FOODS,6283.12
2013-09-17,TX_2,FOODS,6117.02
2013-09-18,TX_2,FOODS,5544.88
2013-09-19,TX_2,FOODS,5347.33
2013-09-20,TX_2,FOODS,5593.91
2013-09-21,TX_2,FOODS,7882.44
2013-09-22,TX_2,FOODS,8059.3
2013-09-23,TX_2,FOODS,5757.41
2013-09-24,TX_2,FOODS,5584.84
2013-09-25,TX_2,FOODS,5375.88
2013-09-26,TX_2,FOODS,5077.66
2013-09-27,TX_2,FOODS,6472.4
2013-09-28,TX_2,FOODS,7999.22
2013-09-29,TX_2,FOODS,8110.7
2013-09-30,TX_2,FOODS,5805.05
2013-10-01,TX_2,FOODS,6846.06
2013-10-02,TX_2,FOODS,5592.57
2013-10-03,TX_2,FOODS,6610.59
2013-10-04,TX_2,FOODS,5982.4
2013-10-05,TX_2,FOODS,8722.61
2013-10-06,TX_2,FOODS,9649.17
2013-10-07,TX_2,FOODS,7281.269999999999
2013-10-08,TX_2,FOODS,5783.6
2013-10-09,TX_2,FOODS,6484.87
2013-10-10,TX_2,FOODS,5756.96
2013-10-11,TX_2,FOODS,7191.96
2013-10-12,TX_2,FOODS,7884.15
2013-10-13,TX_2,FOODS,10039.32
2013-10-14,TX_2,FOODS,6920.26
2013-10-15,TX_2,FOODS,6505.6
2013-10-16,TX_2,FOODS,6176.25
2013-10-17,TX_2,FOODS,5823.05
2013-10-18,TX_2,FOODS,5704.28
2013-10-19,TX_2,FOODS,7521.74
2013-10-20,TX_2,FOODS,7923.5
2013-10-21,TX_2,FOODS,6134.01
2013-10-22,TX_2,FOODS,5496.26
2013-10-23,TX_2,FOODS,5396.74
2013-10-24,TX_2,FOODS,4877.78
2013-10-25,TX_2,FOODS,6037.89
2013-10-26,TX_2,FOODS,7495.98
2013-10-27,TX_2,FOODS,7901.58
2013-10-28,TX_2,FOODS,6076.64
2013-10-29,TX_2,FOODS,4920.49
2013-10-30,TX_2,FOODS,5835.17
2013-10-31,TX_2,FOODS,5108.47
2013-11-01,TX_2,FOODS,6719.37
2013-11-02,TX_2,FOODS,7422.46
2013-11-03,TX_2,FOODS,8710.69
2013-11-04,TX_2,FOODS,5523.89
2013-11-05,TX_2,FOODS,6395.67
2013-11-06,TX_2,FOODS,6061.17
2013-11-07,TX_2,FOODS,6032.53
2013-11-08,TX_2,FOODS,5236.54
2013-11-09,TX_2,FOODS,7934.38
2013-11-10,TX_2,FOODS,7485.86
2013-11-11,TX_2,FOODS,6556.88
2013-11-12,TX_2,FOODS,6527.8
2013-11-13,TX_2,FOODS,5616.36
2013-11-14,TX_2,FOODS,5061.9800000000005
2013-11-15,TX_2,FOODS,6383.97
2013-11-16,TX_2,FOODS,7231.07
2013-11-17,TX_2,FOODS,7671.7
2013-11-18,TX_2,FOODS,5387.78
2013-11-19,TX_2,FOODS,5104.32
2013-11-20,TX_2,FOODS,4884.46
2013-11-21,TX_2,FOODS,5439.33
2013-11-22,TX_2,FOODS,5915.13
2013-11-23,TX_2,FOODS,6376.67
2013-11-24,TX_2,FOODS,6794.84
2013-11-25,TX_2,FOODS,4553.27
2013-11-26,TX_2,FOODS,5615.46
2013-11-27,TX_2,FOODS,6564.82
2013-11-28,TX_2,FOODS,4200.46
2013-11-29,TX_2,FOODS,3920.8
2013-11-30,TX_2,FOODS,5261.2
2013-12-01,TX_2,FOODS,6928.9800000000005
2013-12-02,TX_2,FOODS,5380.41
2013-12-03,TX_2,FOODS,6297.09
